消息序号,来源,采集时间,基站标识,小区标识,服务小区物理小区标识,物理小区标识,RSRP(dBm),RSRQ(dB)
752,5G基站,2023-04-06 20:55:01 (627),1,1,3,3,-121,-13
753,5G基站,2023-04-06 20:55:02 (652),1,1,3,3,-121,-13
754,5G基站,2023-04-06 20:55:03 (702),1,1,3,3,-109,-13
755,5G基站,2023-04-06 20:55:04 (702),1,1,3,3,-117,-13
756,5G基站,2023-04-06 20:55:05 (727),1,1,3,3,-118,-13
757,5G基站,2023-04-06 20:55:06 (752),1,1,3,3,-121,-13
758,5G基站,2023-04-06 20:55:07 (777),1,1,3,3,-122,-14
759,5G基站,2023-04-06 20:55:08 (807),1,1,3,3,-118,-14
760,5G基站,2023-04-06 20:55:09 (827),1,1,3,3,-121,-14
761,5G基站,2023-04-06 20:55:10 (852),1,1,3,3,-119,-14
762,5G基站,2023-04-06 20:55:11 (877),1,1,3,3,-117,-13
763,5G基站,2023-04-06 20:55:12 (902),1,1,3,3,-116,-13
764,5G基站,2023-04-06 20:55:13 (932),1,1,3,3,-117,-13
765,5G基站,2023-04-06 20:55:14 (952),1,1,3,3,-117,-12
766,5G基站,2023-04-06 20:55:15 (987),1,1,3,3,-116,-12
767,5G基站,2023-04-06 20:55:17 (8),1,1,3,3,-116,-13
768,5G基站,2023-04-06 20:55:18 (22),1,1,3,3,-116,-12
769,5G基站,2023-04-06 20:55:19 (48),1,1,3,3,-119,-14
770,5G基站,2023-04-06 20:55:20 (87),1,1,3,3,-112,-13
771,5G基站,2023-04-06 20:55:21 (97),1,1,3,3,-120,-13
772,5G基站,2023-04-06 20:55:22 (142),1,1,3,3,-122,-14
773,5G基站,2023-04-06 20:55:23 (147),1,1,3,3,-119,-13
774,5G基站,2023-04-06 20:55:24 (342),1,1,3,3,-118,-12
775,5G基站,2023-04-06 20:55:25 (197),1,1,3,3,-117,-12
776,5G基站,2023-04-06 20:55:26 (247),1,1,3,3,-118,-14
777,5G基站,2023-04-06 20:55:27 (247),1,1,3,3,-120,-14
778,5G基站,2023-04-06 20:55:28 (272),1,1,3,3,-115,-14
779,5G基站,2023-04-06 20:55:29 (297),1,1,3,3,-109,-13
780,5G基站,2023-04-06 20:55:30 (322),1,1,3,3,-111,-14
781,5G基站,2023-04-06 20:55:31 (347),1,1,3,3,-119,-13
782,5G基站,2023-04-06 20:55:32 (372),1,1,3,3,-120,-15
783,5G基站,2023-04-06 20:55:33 (407),1,1,3,3,-119,-13
784,5G基站,2023-04-06 20:55:34 (422),1,1,3,3,-120,-13
785,5G基站,2023-04-06 20:55:35 (462),1,1,3,3,-120,-14
786,5G基站,2023-04-06 20:55:36 (472),1,1,3,3,-123,-14
787,5G基站,2023-04-06 20:55:37 (507),1,1,3,3,-118,-14
788,5G基站,2023-04-06 20:55:38 (522),1,1,3,3,-123,-14
789,5G基站,2023-04-06 20:55:39 (572),1,1,3,3,-115,-14
790,5G基站,2023-04-06 20:55:40 (572),1,1,3,3,-108,-14
791,5G基站,2023-04-06 20:55:41 (622),1,1,3,3,-118,-14
792,5G基站,2023-04-06 20:55:42 (627),1,1,3,3,-114,-15
793,5G基站,2023-04-06 20:55:43 (662),1,1,3,3,-119,-14
794,5G基站,2023-04-06 20:55:44 (668),1,1,3,3,-118,-14
795,5G基站,2023-04-06 20:55:45 (702),1,1,3,3,-120,-14
796,5G基站,2023-04-06 20:55:46 (728),1,1,3,3,-123,-15
797,5G基站,2023-04-06 20:55:47 (742),1,1,3,3,-121,-15
798,5G基站,2023-04-06 20:55:48 (782),1,1,3,3,-120,-14
799,5G基站,2023-04-06 20:55:49 (792),1,1,3,3,-119,-13
800,5G基站,2023-04-06 20:55:50 (822),1,1,3,3,-117,-15
801,5G基站,2023-04-06 20:55:51 (847),1,1,3,3,-120,-14
802,5G基站,2023-04-06 20:55:52 (867),1,1,3,3,-120,-15
803,5G基站,2023-04-06 20:55:53 (892),1,1,3,3,-122,-14
804,5G基站,2023-04-06 20:55:54 (917),1,1,3,3,-120,-15
805,5G基站,2023-04-06 20:55:55 (942),1,1,3,3,-126,-17
806,5G基站,2023-04-06 20:55:56 (967),1,1,3,3,-124,-15
807,5G基站,2023-04-06 20:55:57 (992),1,1,3,3,-119,-13
808,5G基站,2023-04-06 20:55:59 (22),1,1,3,3,-119,-13
809,5G基站,2023-04-06 20:56:00 (47),1,1,3,3,-119,-13
810,5G基站,2023-04-06 20:56:01 (67),1,1,3,3,-119,-13
811,5G基站,2023-04-06 20:56:02 (88),1,1,3,3,-120,-14
812,5G基站,2023-04-06 20:56:03 (112),1,1,3,3,-122,-14
813,5G基站,2023-04-06 20:56:04 (142),1,1,3,3,-121,-19
814,5G基站,2023-04-06 20:56:34 (522),1,1,3,3,-115,-11
815,5G基站,2023-04-06 20:56:35 (547),1,1,3,3,-117,-12
816,5G基站,2023-04-06 20:56:36 (582),1,1,3,3,-119,-13
817,5G基站,2023-04-06 20:56:37 (606),1,1,3,3,-119,-12
818,5G基站,2023-04-06 20:56:38 (622),1,1,3,3,-120,-13
819,5G基站,2023-04-06 20:56:39 (672),1,1,3,3,-121,-13
820,5G基站,2023-04-06 20:56:40 (672),1,1,3,3,-121,-14
821,5G基站,2023-04-06 20:56:41 (707),1,1,3,3,-115,-14
822,5G基站,2023-04-06 20:56:42 (727),1,1,3,3,-123,-14
823,5G基站,2023-04-06 20:56:43 (747),1,1,3,3,-123,-15
824,5G基站,2023-04-06 20:56:44 (787),1,1,3,3,-119,-16
825,5G基站,2023-04-06 20:56:45 (822),1,1,3,3,-119,-14
826,5G基站,2023-04-06 20:56:46 (822),1,1,3,3,-118,-14
827,5G基站,2023-04-06 20:56:47 (862),1,1,3,3,-118,-15
828,5G基站,2023-04-06 20:56:48 (872),1,1,3,3,-122,-16
829,5G基站,2023-04-06 20:56:49 (907),1,1,3,3,-124,-15
830,5G基站,2023-04-06 20:56:50 (942),1,1,3,3,-122,-14
831,5G基站,2023-04-06 20:56:51 (942),1,1,3,3,-122,-15
832,5G基站,2023-04-06 20:56:52 (967),1,1,3,3,-119,-15
833,5G基站,2023-04-06 20:56:53 (992),1,1,3,3,-120,-16
834,5G基站,2023-04-06 20:56:55 (27),1,1,3,3,-123,-16
835,5G基站,2023-04-06 20:57:20 (281),1,1,3,3,-113,-11
836,5G基站,2023-04-06 20:57:21 (307),1,1,3,3,-113,-12
837,5G基站,2023-04-06 20:57:22 (342),1,1,3,3,-117,-12
838,5G基站,2023-04-06 20:57:23 (362),1,1,3,3,-116,-12
839,5G基站,2023-04-06 20:57:24 (422),1,1,3,3,-117,-12
840,5G基站,2023-04-06 20:57:25 (422),1,1,3,3,-118,-12
841,5G基站,2023-04-06 20:57:26 (442),1,1,3,3,-118,-14
842,5G基站,2023-04-06 20:57:27 (462),1,1,3,3,-118,-12
843,5G基站,2023-04-06 20:57:28 (482),1,1,3,3,-119,-13
844,5G基站,2023-04-06 20:57:29 (507),1,1,3,3,-119,-12
845,5G基站,2023-04-06 20:57:30 (532),1,1,3,3,-119,-13
846,5G基站,2023-04-06 20:57:31 (562),1,1,3,3,-118,-12
847,5G基站,2023-04-06 20:57:32 (582),1,1,3,3,-119,-12
848,5G基站,2023-04-06 20:57:33 (607),1,1,3,3,-119,-12
849,5G基站,2023-04-06 20:57:34 (632),1,1,3,3,-118,-12
850,5G基站,2023-04-06 20:57:35 (662),1,1,3,3,-118,-12
851,5G基站,2023-04-06 20:57:36 (677),1,1,3,3,-118,-12
852,5G基站,2023-04-06 20:57:37 (702),1,1,3,3,-118,-12
853,5G基站,2023-04-06 20:57:38 (727),1,1,3,3,-119,-13
854,5G基站,2023-04-06 20:57:39 (752),1,1,3,3,-121,-14
855,5G基站,2023-04-06 20:57:40 (777),1,1,3,3,-123,-15
856,5G基站,2023-04-06 20:57:41 (807),1,1,3,3,-121,-14
857,5G基站,2023-04-06 20:57:42 (827),1,1,3,3,-109,-14
858,5G基站,2023-04-06 20:57:43 (852),1,1,3,3,-118,-13
859,5G基站,2023-04-06 20:57:44 (877),1,1,3,3,-121,-14
860,5G基站,2023-04-06 20:57:45 (902),1,1,3,3,-120,-15
861,5G基站,2023-04-06 20:57:46 (927),1,1,3,3,-122,-14
862,5G基站,2023-04-06 20:57:47 (952),1,1,3,3,-122,-15
863,5G基站,2023-04-06 20:57:48 (982),1,1,3,3,-120,-13
864,5G基站,2023-04-06 20:57:50 (6),1,1,3,3,-120,-14
865,5G基站,2023-04-06 20:57:51 (32),1,1,3,3,-114,-12
866,5G基站,2023-04-06 20:57:52 (47),1,1,3,3,-111,-13
867,5G基站,2023-04-06 20:57:53 (72),1,1,3,3,-119,-13
868,5G基站,2023-04-06 20:57:54 (97),1,1,3,3,-121,-14
869,5G基站,2023-04-06 20:57:55 (152),1,1,3,3,-120,-16
870,5G基站,2023-04-06 20:57:56 (146),1,1,3,3,-122,-15
871,5G基站,2023-04-06 20:57:57 (207),1,1,3,3,-119,-17
872,5G基站,2023-04-06 20:57:58 (207),1,1,3,3,-121,-15
873,5G基站,2023-04-06 20:57:59 (222),1,1,3,3,-109,-14
874,5G基站,2023-04-06 20:58:00 (262),1,1,3,3,-117,-15
875,5G基站,2023-04-06 20:58:01 (272),1,1,3,3,-120,-16
876,5G基站,2023-04-06 20:58:02 (312),1,1,3,3,-123,-15
877,5G基站,2023-04-06 20:58:03 (327),1,1,3,3,-120,-15
878,5G基站,2023-04-06 20:58:04 (366),1,1,3,3,-116,-14
879,5G基站,2023-04-06 20:58:05 (382),1,1,3,3,-117,-13
880,5G基站,2023-04-06 20:58:06 (406),1,1,3,3,-119,-13
881,5G基站,2023-04-06 20:58:07 (447),1,1,3,3,-124,-16
882,5G基站,2023-04-06 20:58:08 (461),1,1,3,3,-120,-14
883,5G基站,2023-04-06 20:58:09 (502),1,1,3,3,-120,-15
884,5G基站,2023-04-06 20:58:40 (362),1,1,3,3,-115,-12
885,5G基站,2023-04-06 20:58:41 (387),1,1,3,3,-116,-12
886,5G基站,2023-04-06 20:58:42 (465),1,1,3,3,-109,-12
887,5G基站,2023-04-06 20:58:43 (442),1,1,3,3,-118,-13
888,5G基站,2023-04-06 20:58:44 (462),1,1,3,3,-118,-12
889,5G基站,2023-04-06 20:58:45 (502),1,1,3,3,-118,-12
890,5G基站,2023-04-06 20:58:46 (522),1,1,3,3,-120,-13
891,5G基站,2023-04-06 20:58:47 (542),1,1,3,3,-119,-13
892,5G基站,2023-04-06 20:58:48 (567),1,1,3,3,-120,-13
893,5G基站,2023-04-06 20:58:49 (587),1,1,3,3,-122,-13
894,5G基站,2023-04-06 20:58:50 (627),1,1,3,3,-122,-14
895,5G基站,2023-04-06 20:58:51 (646),1,1,3,3,-120,-14
896,5G基站,2023-04-06 20:58:52 (662),1,1,3,3,-121,-13
897,5G基站,2023-04-06 20:58:53 (687),1,1,3,3,-122,-13
898,5G基站,2023-04-06 20:58:54 (707),1,1,3,3,-121,-14
899,5G基站,2023-04-06 20:58:55 (742),1,1,3,3,-122,-14
900,5G基站,2023-04-06 20:58:56 (832),1,1,3,3,-123,-15
901,5G基站,2023-04-06 20:58:57 (782),1,1,3,3,-119,-13
902,5G基站,2023-04-06 20:58:58 (807),1,1,3,3,-119,-13
903,5G基站,2023-04-06 20:58:59 (832),1,1,3,3,-117,-14
904,5G基站,2023-04-06 20:59:00 (862),1,1,3,3,-119,-14
905,5G基站,2023-04-06 20:59:01 (887),1,1,3,3,-122,-15
906,5G基站,2023-04-06 20:59:02 (907),1,1,3,3,-119,-14
907,5G基站,2023-04-06 20:59:03 (942),1,1,3,3,-119,-13
908,5G基站,2023-04-06 20:59:04 (957),1,1,3,3,-119,-13
909,5G基站,2023-04-06 20:59:05 (982),1,1,3,3,-123,-15
910,5G基站,2023-04-06 20:59:07 (7),1,1,3,3,-124,-16
911,5G基站,2023-04-06 20:59:08 (32),1,1,3,3,-122,-14
912,5G基站,2023-04-06 20:59:09 (57),1,1,3,3,-121,-14
913,5G基站,2023-04-06 20:59:10 (85),1,1,3,3,-114,-15
914,5G基站,2023-04-06 20:59:11 (102),1,1,3,3,-117,-15
915,5G基站,2023-04-06 20:59:12 (127),1,1,3,3,-122,-15
916,5G基站,2023-04-06 20:59:13 (152),1,1,3,3,-122,-14
917,5G基站,2023-04-06 20:59:14 (177),1,1,3,3,-118,-12
918,5G基站,2023-04-06 20:59:15 (205),1,1,3,3,-121,-14
919,5G基站,2023-04-06 20:59:16 (227),1,1,3,3,-125,-15
920,5G基站,2023-04-06 20:59:42 (602),1,1,3,3,-114,-11
921,5G基站,2023-04-06 20:59:43 (627),1,1,3,3,-115,-11
922,5G基站,2023-04-06 20:59:44 (652),1,1,3,3,-114,-12
923,5G基站,2023-04-06 20:59:45 (687),1,1,3,3,-118,-12
924,5G基站,2023-04-06 20:59:46 (702),1,1,3,3,-120,-13
925,5G基站,2023-04-06 20:59:47 (747),1,1,3,3,-121,-13
926,5G基站,2023-04-06 20:59:48 (732),1,1,3,3,-117,-14
927,5G基站,2023-04-06 20:59:49 (787),1,1,3,3,-121,-13
928,5G基站,2023-04-06 20:59:50 (802),1,1,3,3,-121,-13
929,5G基站,2023-04-06 20:59:51 (832),1,1,3,3,-121,-14
930,5G基站,2023-04-06 20:59:52 (850),1,1,3,3,-123,-14
931,5G基站,2023-04-06 20:59:53 (877),1,1,3,3,-120,-13
932,5G基站,2023-04-06 20:59:54 (902),1,1,3,3,-120,-13
933,5G基站,2023-04-06 20:59:55 (927),1,1,3,3,-120,-13
934,5G基站,2023-04-06 20:59:56 (957),1,1,3,3,-121,-13
935,5G基站,2023-04-06 20:59:57 (982),1,1,3,3,-120,-13
936,5G基站,2023-04-06 20:59:58 (995),1,1,3,3,-120,-13
937,5G基站,2023-04-06 21:00:00 (22),1,1,3,3,-117,-13
938,5G基站,2023-04-06 21:00:01 (47),1,1,3,3,-120,-13
939,5G基站,2023-04-06 21:00:02 (71),1,1,3,3,-119,-13
940,5G基站,2023-04-06 21:00:03 (97),1,1,3,3,-119,-12
941,5G基站,2023-04-06 21:00:04 (127),1,1,3,3,-120,-13
942,5G基站,2023-04-06 21:00:05 (147),1,1,3,3,-120,-13
943,5G基站,2023-04-06 21:00:06 (312),1,1,3,3,-106,-13
944,5G基站,2023-04-06 21:00:07 (197),1,1,3,3,-118,-13
945,5G基站,2023-04-06 21:00:08 (227),1,1,3,3,-115,-12
946,5G基站,2023-04-06 21:00:09 (247),1,1,3,3,-119,-15
947,5G基站,2023-04-06 21:00:10 (287),1,1,3,3,-123,-14
948,5G基站,2023-04-06 21:00:11 (297),1,1,3,3,-122,-14
949,5G基站,2023-04-06 21:00:12 (327),1,1,3,3,-119,-13
950,5G基站,2023-04-06 21:00:13 (357),1,1,3,3,-120,-13
951,5G基站,2023-04-06 21:00:14 (392),1,1,3,3,-120,-14
952,5G基站,2023-04-06 21:00:15 (392),1,1,3,3,-121,-14
953,5G基站,2023-04-06 21:00:16 (427),1,1,3,3,-120,-13
954,5G基站,2023-04-06 21:00:17 (467),1,1,3,3,-119,-13
955,5G基站,2023-04-06 21:00:18 (487),1,1,3,3,-118,-13
956,5G基站,2023-04-06 21:00:19 (597),1,1,3,3,-109,-13
957,5G基站,2023-04-06 21:00:20 (527),1,1,3,3,-110,-14
958,5G基站,2023-04-06 21:00:21 (545),1,1,3,3,-119,-13
959,5G基站,2023-04-06 21:00:22 (565),1,1,3,3,-111,-15
960,5G基站,2023-04-06 21:00:23 (589),1,1,3,3,-109,-17
961,5G基站,2023-04-06 21:00:24 (617),1,1,3,3,-118,-17
962,5G基站,2023-04-06 21:00:25 (647),1,1,3,3,-119,-14
963,5G基站,2023-04-06 21:00:26 (732),1,1,3,3,-119,-15
964,5G基站,2023-04-06 21:00:27 (692),1,1,3,3,-101,-19
965,5G基站,2023-04-06 21:00:28 (722),1,1,3,3,-105,-19
966,5G基站,2023-04-06 21:00:29 (742),1,1,3,3,-119,-17
967,5G基站,2023-04-06 21:00:30 (762),1,1,3,3,-112,-17
968,5G基站,2023-04-06 21:00:31 (807),1,1,3,3,-118,-15
969,5G基站,2023-04-06 21:00:32 (810),1,1,3,3,-119,-14
970,5G基站,2023-04-06 21:00:33 (835),1,1,3,3,-119,-13
971,5G基站,2023-04-06 21:00:34 (862),1,1,3,3,-120,-13
972,5G基站,2023-04-06 21:00:35 (885),1,1,3,3,-120,-13
973,5G基站,2023-04-06 21:00:36 (910),1,1,3,3,-120,-13
974,5G基站,2023-04-06 21:00:37 (937),1,1,3,3,-120,-13
975,5G基站,2023-04-06 21:00:38 (962),1,1,3,3,-119,-13
976,5G基站,2023-04-06 21:00:39 (986),1,1,3,3,-119,-13
977,5G基站,2023-04-06 21:00:41 (12),1,1,3,3,-120,-13
978,5G基站,2023-04-06 21:00:42 (40),1,1,3,3,-120,-13
979,5G基站,2023-04-06 21:00:43 (62),1,1,3,3,-116,-13
980,5G基站,2023-04-06 21:00:44 (85),1,1,3,3,-117,-13
981,5G基站,2023-04-06 21:00:45 (110),1,1,3,3,-120,-13
982,5G基站,2023-04-06 21:00:46 (136),1,1,3,3,-113,-13
983,5G基站,2023-04-06 21:00:47 (157),1,1,3,3,-116,-13
984,5G基站,2023-04-06 21:00:48 (187),1,1,3,3,-119,-13
985,5G基站,2023-04-06 21:00:49 (227),1,1,3,3,-120,-13
986,5G基站,2023-04-06 21:00:50 (247),1,1,3,3,-121,-14
987,5G基站,2023-04-06 21:00:51 (267),1,1,3,3,-121,-13
988,5G基站,2023-04-06 21:00:52 (300),1,1,3,3,-119,-13
989,5G基站,2023-04-06 21:00:53 (326),1,1,3,3,-121,-13
990,5G基站,2023-04-06 21:00:54 (347),1,1,3,3,-120,-14
991,5G基站,2023-04-06 21:00:55 (392),1,1,3,3,-121,-14
992,5G基站,2023-04-06 21:00:56 (392),1,1,3,3,-121,-13
993,5G基站,2023-04-06 21:00:57 (427),1,1,3,3,-119,-12
994,5G基站,2023-04-06 21:00:58 (447),1,1,3,3,-119,-12
995,5G基站,2023-04-06 21:00:59 (467),1,1,3,3,-119,-13
996,5G基站,2023-04-06 21:01:00 (486),1,1,3,3,-119,-12
997,5G基站,2023-04-06 21:01:01 (527),1,1,3,3,-119,-12
998,5G基站,2023-04-06 21:01:02 (547),1,1,3,3,-119,-12
999,5G基站,2023-04-06 21:01:03 (567),1,1,3,3,-120,-13
1000,5G基站,2023-04-06 21:01:04 (567),1,1,3,3,-120,-13
1001,5G基站,2023-04-06 21:01:05 (607),1,1,3,3,-120,-13
1002,5G基站,2023-04-06 21:01:06 (627),1,1,3,3,-120,-13
1003,5G基站,2023-04-06 21:01:07 (652),1,1,3,3,-120,-13
1004,5G基站,2023-04-06 21:01:08 (677),1,1,3,3,-120,-13
1005,5G基站,2023-04-06 21:01:09 (700),1,1,3,3,-120,-13
1006,5G基站,2023-04-06 21:01:10 (727),1,1,3,3,-120,-13
1007,5G基站,2023-04-06 21:01:11 (767),1,1,3,3,-120,-13
1008,5G基站,2023-04-06 21:01:12 (777),1,1,3,3,-119,-13
1009,5G基站,2023-04-06 21:01:13 (807),1,1,3,3,-120,-13
1010,5G基站,2023-04-06 21:01:14 (827),1,1,3,3,-120,-13
1011,5G基站,2023-04-06 21:01:15 (852),1,1,3,3,-120,-13
1012,5G基站,2023-04-06 21:01:16 (877),1,1,3,3,-120,-13
1013,5G基站,2023-04-06 21:01:17 (902),1,1,3,3,-120,-13
1014,5G基站,2023-04-06 21:01:18 (927),1,1,3,3,-120,-13
1015,5G基站,2023-04-06 21:01:19 (952),1,1,3,3,-120,-13
1016,5G基站,2023-04-06 21:01:20 (977),1,1,3,3,-120,-13
1017,5G基站,2023-04-06 21:01:22 (7),1,1,3,3,-121,-14
1018,5G基站,2023-04-06 21:01:23 (22),1,1,3,3,-120,-13
1019,5G基站,2023-04-06 21:01:24 (52),1,1,3,3,-121,-13
1020,5G基站,2023-04-06 21:01:25 (71),1,1,3,3,-120,-13
1021,5G基站,2023-04-06 21:01:26 (107),1,1,3,3,-113,-13
1022,5G基站,2023-04-06 21:01:27 (122),1,1,3,3,-120,-13
1023,5G基站,2023-04-06 21:01:28 (147),1,1,3,3,-120,-13
1024,5G基站,2023-04-06 21:01:29 (172),1,1,3,3,-122,-14
1025,5G基站,2023-04-06 21:01:30 (197),1,1,3,3,-119,-13
1026,5G基站,2023-04-06 21:01:31 (222),1,1,3,3,-118,-12
1027,5G基站,2023-04-06 21:01:32 (247),1,1,3,3,-120,-13
1028,5G基站,2023-04-06 21:01:33 (272),1,1,3,3,-123,-15
1029,5G基站,2023-04-06 21:01:34 (297),1,1,3,3,-123,-15
1030,5G基站,2023-04-06 21:01:35 (327),1,1,3,3,-121,-16
1031,5G基站,2023-04-06 21:01:36 (367),1,1,3,3,-123,-16
1032,5G基站,2023-04-06 21:01:37 (372),1,1,3,3,-123,-15
1033,5G基站,2023-04-06 21:01:38 (427),1,1,3,3,-123,-15
1034,5G基站,2023-04-06 21:02:15 (561),1,1,3,3,-116,-12
1035,5G基站,2023-04-06 21:02:16 (585),1,1,3,3,-117,-12
1036,5G基站,2023-04-06 21:02:17 (620),1,1,3,3,-110,-12
1037,5G基站,2023-04-06 21:02:18 (636),1,1,3,3,-113,-12
1038,5G基站,2023-04-06 21:02:19 (681),1,1,3,3,-115,-13
1039,5G基站,2023-04-06 21:02:20 (687),1,1,3,3,-117,-12
1040,5G基站,2023-04-06 21:02:21 (720),1,1,3,3,-118,-12
1041,5G基站,2023-04-06 21:02:22 (734),1,1,3,3,-118,-13
1042,5G基站,2023-04-06 21:02:23 (761),1,1,3,3,-118,-12
1043,5G基站,2023-04-06 21:02:24 (786),1,1,3,3,-120,-13
1044,5G基站,2023-04-06 21:02:25 (816),1,1,3,3,-120,-13
1045,5G基站,2023-04-06 21:02:26 (846),1,1,3,3,-122,-15
1046,5G基站,2023-04-06 21:02:27 (861),1,1,3,3,-122,-14
1047,5G基站,2023-04-06 21:02:28 (884),1,1,3,3,-120,-15
1048,5G基站,2023-04-06 21:02:29 (906),1,1,3,3,-125,-16
1049,5G基站,2023-04-06 21:02:53 (120),1,1,3,3,-117,-13
1050,5G基站,2023-04-06 21:02:54 (146),1,1,3,3,-115,-12
1051,5G基站,2023-04-06 21:02:55 (182),1,1,3,3,-118,-13
1052,5G基站,2023-04-06 21:02:56 (201),1,1,3,3,-113,-13
1053,5G基站,2023-04-06 21:02:57 (242),1,1,3,3,-116,-12
1054,5G基站,2023-04-06 21:02:58 (261),1,1,3,3,-117,-12
1055,5G基站,2023-04-06 21:02:59 (281),1,1,3,3,-117,-12
1056,5G基站,2023-04-06 21:03:00 (301),1,1,3,3,-117,-12
1057,5G基站,2023-04-06 21:03:01 (322),1,1,3,3,-117,-12
1058,5G基站,2023-04-06 21:03:02 (347),1,1,3,3,-118,-12
1059,5G基站,2023-04-06 21:03:03 (372),1,1,3,3,-119,-13
1060,5G基站,2023-04-06 21:03:04 (397),1,1,3,3,-121,-14
1061,5G基站,2023-04-06 21:03:05 (421),1,1,3,3,-118,-12
1062,5G基站,2023-04-06 21:03:06 (447),1,1,3,3,-119,-13
1063,5G基站,2023-04-06 21:03:07 (471),1,1,3,3,-117,-13
1064,5G基站,2023-04-06 21:03:08 (496),1,1,3,3,-120,-13
1065,5G基站,2023-04-06 21:03:09 (522),1,1,3,3,-118,-12
1066,5G基站,2023-04-06 21:03:10 (546),1,1,3,3,-121,-14
1067,5G基站,2023-04-06 21:03:11 (571),1,1,3,3,-119,-13
1068,5G基站,2023-04-06 21:03:12 (596),1,1,3,3,-116,-14
1069,5G基站,2023-04-06 21:03:13 (617),1,1,3,3,-121,-13
1070,5G基站,2023-04-06 21:03:14 (641),1,1,3,3,-123,-15
1071,5G基站,2023-04-06 21:03:15 (666),1,1,3,3,-124,-14
1072,5G基站,2023-04-06 21:03:53 (122),1,1,3,3,-114,-11
1073,5G基站,2023-04-06 21:03:54 (146),1,1,3,3,-114,-12
1074,5G基站,2023-04-06 21:03:55 (181),1,1,3,3,-117,-11
1075,5G基站,2023-04-06 21:03:56 (196),1,1,3,3,-117,-12
1076,5G基站,2023-04-06 21:03:57 (227),1,1,3,3,-117,-12
1077,5G基站,2023-04-06 21:03:58 (246),1,1,3,3,-118,-12
1078,5G基站,2023-04-06 21:03:59 (281),1,1,3,3,-117,-12
1079,5G基站,2023-04-06 21:04:00 (296),1,1,3,3,-119,-13
1080,5G基站,2023-04-06 21:04:01 (321),1,1,3,3,-118,-13
1081,5G基站,2023-04-06 21:04:02 (346),1,1,3,3,-116,-12
1082,5G基站,2023-04-06 21:04:03 (371),1,1,3,3,-119,-13
1083,5G基站,2023-04-06 21:04:04 (396),1,1,3,3,-118,-13
1084,5G基站,2023-04-06 21:04:05 (421),1,1,3,3,-119,-13
1085,5G基站,2023-04-06 21:04:06 (446),1,1,3,3,-116,-12
1086,5G基站,2023-04-06 21:04:07 (472),1,1,3,3,-115,-12
1087,5G基站,2023-04-06 21:04:08 (496),1,1,3,3,-119,-13
1088,5G基站,2023-04-06 21:04:09 (517),1,1,3,3,-118,-12
1089,5G基站,2023-04-06 21:04:10 (541),1,1,3,3,-118,-12
1090,5G基站,2023-04-06 21:04:11 (566),1,1,3,3,-117,-12
1091,5G基站,2023-04-06 21:04:12 (591),1,1,3,3,-118,-12
1092,5G基站,2023-04-06 21:04:13 (616),1,1,3,3,-121,-13
1093,5G基站,2023-04-06 21:04:14 (641),1,1,3,3,-122,-14
1094,5G基站,2023-04-06 21:04:15 (666),1,1,3,3,-120,-13
1095,5G基站,2023-04-06 21:04:16 (691),1,1,3,3,-121,-14
1096,5G基站,2023-04-06 21:04:17 (716),1,1,3,3,-120,-13
1097,5G基站,2023-04-06 21:04:18 (741),1,1,3,3,-120,-13
1098,5G基站,2023-04-06 21:04:19 (766),1,1,3,3,-119,-13
1099,5G基站,2023-04-06 21:04:20 (791),1,1,3,3,-119,-14
1100,5G基站,2023-04-06 21:04:21 (816),1,1,3,3,-121,-14
1101,5G基站,2023-04-06 21:04:22 (841),1,1,3,3,-122,-15
1102,5G基站,2023-04-06 21:04:23 (866),1,1,3,3,-118,-13
1103,5G基站,2023-04-06 21:04:24 (891),1,1,3,3,-120,-14
1104,5G基站,2023-04-06 21:04:25 (926),1,1,3,3,-118,-14
1105,5G基站,2023-04-06 21:04:26 (947),1,1,3,3,-120,-13
1106,5G基站,2023-04-06 21:04:27 (981),1,1,3,3,-124,-14
1107,5G基站,2023-04-06 21:04:28 (986),1,1,3,3,-124,-15
1108,5G基站,2023-04-06 21:04:30 (21),1,1,3,3,-121,-13
1109,5G基站,2023-04-06 21:04:31 (62),1,1,3,3,-122,-15
1110,5G基站,2023-04-06 21:04:32 (102),1,1,3,3,-120,-13
1111,5G基站,2023-04-06 21:04:33 (101),1,1,3,3,-121,-13
1112,5G基站,2023-04-06 21:04:34 (111),1,1,3,3,-123,-14
1113,5G基站,2023-04-06 21:04:35 (141),1,1,3,3,-120,-13
1114,5G基站,2023-04-06 21:04:36 (161),1,1,3,3,-120,-13
1115,5G基站,2023-04-06 21:04:37 (206),1,1,3,3,-119,-12
1116,5G基站,2023-04-06 21:04:38 (211),1,1,3,3,-117,-13
1117,5G基站,2023-04-06 21:04:39 (236),1,1,3,3,-115,-14
1118,5G基站,2023-04-06 21:04:40 (262),1,1,3,3,-120,-14
1119,5G基站,2023-04-06 21:04:41 (301),1,1,3,3,-120,-14
1120,5G基站,2023-04-06 21:04:42 (307),1,1,3,3,-118,-12
1121,5G基站,2023-04-06 21:04:43 (342),1,1,3,3,-118,-12
1122,5G基站,2023-04-06 21:04:44 (361),1,1,3,3,-117,-12
1123,5G基站,2023-04-06 21:04:45 (381),1,1,3,3,-121,-13
1124,5G基站,2023-04-06 21:04:46 (421),1,1,3,3,-116,-15
