消息序号,来源,采集时间,基站标识,小区标识,服务小区物理小区标识,物理小区标识,RSRP(dBm),RSRQ(dB)
24238,5G基站,2023-03-21 15:53:15 (973),1,1,3,3,-75,-10
24239,5G基站,2023-03-21 15:53:16 (993),1,1,3,3,-75,-10
24240,5G基站,2023-03-21 15:53:18 (13),1,1,3,3,-75,-10
24241,5G基站,2023-03-21 15:53:19 (28),1,1,3,3,-75,-10
24242,5G基站,2023-03-21 15:53:20 (73),1,1,3,3,-75,-10
24243,5G基站,2023-03-21 15:53:21 (88),1,1,3,3,-75,-10
24244,5G基站,2023-03-21 15:53:22 (113),1,1,3,3,-75,-10
24245,5G基站,2023-03-21 15:53:23 (133),1,1,3,3,-75,-10
24246,5G基站,2023-03-21 15:53:24 (173),1,1,3,3,-75,-10
24247,5G基站,2023-03-21 15:53:25 (193),1,1,3,3,-75,-10
24248,5G基站,2023-03-21 15:53:26 (213),1,1,3,3,-75,-10
24249,5G基站,2023-03-21 15:53:27 (238),1,1,3,3,-75,-10
24250,5G基站,2023-03-21 15:53:28 (273),1,1,3,3,-74,-10
24251,5G基站,2023-03-21 15:53:29 (293),1,1,3,3,-74,-10
24252,5G基站,2023-03-21 15:53:30 (314),1,1,3,3,-75,-10
24253,5G基站,2023-03-21 15:53:31 (333),1,1,3,3,-75,-10
24254,5G基站,2023-03-21 15:53:32 (373),1,1,3,3,-75,-10
24255,5G基站,2023-03-21 15:53:33 (393),1,1,3,3,-75,-10
24256,5G基站,2023-03-21 15:53:34 (413),1,1,3,3,-75,-10
24257,5G基站,2023-03-21 15:53:35 (428),1,1,3,3,-75,-10
24258,5G基站,2023-03-21 15:53:36 (473),1,1,3,3,-75,-10
24259,5G基站,2023-03-21 15:53:37 (493),1,1,3,3,-75,-10
24260,5G基站,2023-03-21 15:53:38 (513),1,1,3,3,-75,-10
24261,5G基站,2023-03-21 15:53:39 (533),1,1,3,3,-75,-10
24262,5G基站,2023-03-21 15:53:40 (578),1,1,3,3,-75,-10
24263,5G基站,2023-03-21 15:53:41 (579),1,1,3,3,-75,-10
24264,5G基站,2023-03-21 15:53:42 (603),1,1,3,3,-76,-10
24265,5G基站,2023-03-21 15:53:43 (628),1,1,3,3,-76,-10
24266,5G基站,2023-03-21 15:53:44 (653),1,1,3,3,-76,-10
24267,5G基站,2023-03-21 15:53:45 (678),1,1,3,3,-75,-10
24268,5G基站,2023-03-21 15:53:46 (703),1,1,3,3,-75,-10
24269,5G基站,2023-03-21 15:53:47 (743),1,1,3,3,-76,-10
24270,5G基站,2023-03-21 15:53:48 (738),1,1,3,3,-76,-10
24271,5G基站,2023-03-21 15:53:49 (778),1,1,3,3,-76,-10
24272,5G基站,2023-03-21 15:53:50 (803),1,1,3,3,-76,-10
24273,5G基站,2023-03-21 15:53:51 (828),1,1,3,3,-75,-10
24274,5G基站,2023-03-21 15:53:52 (853),1,1,3,3,-76,-10
24275,5G基站,2023-03-21 15:53:53 (878),1,1,3,3,-75,-10
24276,5G基站,2023-03-21 15:53:54 (903),1,1,3,3,-75,-10
24277,5G基站,2023-03-21 15:53:55 (928),1,1,3,3,-75,-10
24278,5G基站,2023-03-21 15:53:56 (953),1,1,3,3,-75,-10
24279,5G基站,2023-03-21 15:53:57 (978),1,1,3,3,-75,-10
24280,5G基站,2023-03-21 15:53:59 (3),1,1,3,3,-75,-10
24281,5G基站,2023-03-21 15:54:00 (33),1,1,3,3,-75,-10
24282,5G基站,2023-03-21 15:54:01 (53),1,1,3,3,-75,-10
24283,5G基站,2023-03-21 15:54:02 (93),1,1,3,3,-75,-10
24284,5G基站,2023-03-21 15:54:03 (103),1,1,3,3,-75,-10
24285,5G基站,2023-03-21 15:54:04 (133),1,1,3,3,-75,-10
24286,5G基站,2023-03-21 15:54:05 (173),1,1,3,3,-75,-10
24287,5G基站,2023-03-21 15:54:06 (193),1,1,3,3,-76,-10
24288,5G基站,2023-03-21 15:54:07 (213),1,1,3,3,-75,-10
24289,5G基站,2023-03-21 15:54:08 (233),1,1,3,3,-75,-10
24290,5G基站,2023-03-21 15:54:09 (278),1,1,3,3,-75,-10
24291,5G基站,2023-03-21 15:54:10 (293),1,1,3,3,-75,-10
24292,5G基站,2023-03-21 15:54:11 (313),1,1,3,3,-75,-10
24293,5G基站,2023-03-21 15:54:12 (333),1,1,3,3,-75,-10
24294,5G基站,2023-03-21 15:54:13 (373),1,1,3,3,-75,-10
24295,5G基站,2023-03-21 15:54:14 (393),1,1,3,3,-76,-10
24296,5G基站,2023-03-21 15:54:15 (413),1,1,3,3,-76,-10
24297,5G基站,2023-03-21 15:54:16 (433),1,1,3,3,-75,-10
24298,5G基站,2023-03-21 15:54:17 (473),1,1,3,3,-76,-10
24299,5G基站,2023-03-21 15:54:18 (493),1,1,3,3,-75,-10
24300,5G基站,2023-03-21 15:54:19 (513),1,1,3,3,-75,-10
24301,5G基站,2023-03-21 15:54:20 (533),1,1,3,3,-75,-10
24302,5G基站,2023-03-21 15:54:21 (573),1,1,3,3,-75,-10
24303,5G基站,2023-03-21 15:54:22 (593),1,1,3,3,-75,-10
24304,5G基站,2023-03-21 15:54:23 (613),1,1,3,3,-75,-10
24305,5G基站,2023-03-21 15:54:24 (633),1,1,3,3,-75,-10
24306,5G基站,2023-03-21 15:54:25 (653),1,1,3,3,-75,-10
24307,5G基站,2023-03-21 15:54:26 (693),1,1,3,3,-75,-10
24308,5G基站,2023-03-21 15:54:27 (713),1,1,3,3,-75,-10
24309,5G基站,2023-03-21 15:54:28 (733),1,1,3,3,-75,-10
24310,5G基站,2023-03-21 15:54:29 (753),1,1,3,3,-75,-10
24311,5G基站,2023-03-21 15:54:30 (793),1,1,3,3,-75,-10
24312,5G基站,2023-03-21 15:54:31 (813),1,1,3,3,-76,-10
24313,5G基站,2023-03-21 15:54:32 (833),1,1,3,3,-76,-10
24314,5G基站,2023-03-21 15:54:33 (853),1,1,3,3,-75,-10
24315,5G基站,2023-03-21 15:54:34 (893),1,1,3,3,-75,-10
24316,5G基站,2023-03-21 15:54:35 (913),1,1,3,3,-76,-10
24317,5G基站,2023-03-21 15:54:36 (923),1,1,3,3,-75,-10
24318,5G基站,2023-03-21 15:54:37 (948),1,1,3,3,-75,-10
24319,5G基站,2023-03-21 15:54:38 (973),1,1,3,3,-75,-10
24320,5G基站,2023-03-21 15:54:39 (998),1,1,3,3,-75,-10
24321,5G基站,2023-03-21 15:54:41 (23),1,1,3,3,-75,-10
24322,5G基站,2023-03-21 15:54:42 (53),1,1,3,3,-75,-10
24323,5G基站,2023-03-21 15:54:43 (73),1,1,3,3,-75,-10
24324,5G基站,2023-03-21 15:54:44 (113),1,1,3,3,-75,-10
24325,5G基站,2023-03-21 15:54:45 (123),1,1,3,3,-75,-10
24326,5G基站,2023-03-21 15:54:46 (153),1,1,3,3,-75,-10
24327,5G基站,2023-03-21 15:54:47 (193),1,1,3,3,-75,-10
24328,5G基站,2023-03-21 15:54:48 (213),1,1,3,3,-75,-10
24329,5G基站,2023-03-21 15:54:49 (233),1,1,3,3,-75,-10
24330,5G基站,2023-03-21 15:54:50 (253),1,1,3,3,-75,-10
24331,5G基站,2023-03-21 15:54:51 (293),1,1,3,3,-75,-10
24332,5G基站,2023-03-21 15:54:52 (313),1,1,3,3,-76,-10
24333,5G基站,2023-03-21 15:54:53 (333),1,1,3,3,-76,-10
24334,5G基站,2023-03-21 15:54:54 (353),1,1,3,3,-76,-10
24335,5G基站,2023-03-21 15:54:55 (373),1,1,3,3,-76,-10
24336,5G基站,2023-03-21 15:54:56 (398),1,1,3,3,-76,-10
24337,5G基站,2023-03-21 15:54:57 (423),1,1,3,3,-76,-10
24338,5G基站,2023-03-21 15:54:58 (448),1,1,3,3,-76,-10
24339,5G基站,2023-03-21 15:54:59 (473),1,1,3,3,-76,-10
24340,5G基站,2023-03-21 15:55:00 (498),1,1,3,3,-76,-10
24341,5G基站,2023-03-21 15:55:01 (523),1,1,3,3,-76,-10
24342,5G基站,2023-03-21 15:55:02 (558),1,1,3,3,-76,-10
24343,5G基站,2023-03-21 15:55:03 (572),1,1,3,3,-76,-10
24344,5G基站,2023-03-21 15:55:04 (598),1,1,3,3,-76,-10
24345,5G基站,2023-03-21 15:55:05 (623),1,1,3,3,-76,-10
24346,5G基站,2023-03-21 15:55:06 (648),1,1,3,3,-76,-10
24347,5G基站,2023-03-21 15:55:07 (673),1,1,3,3,-75,-10
24348,5G基站,2023-03-21 15:55:08 (698),1,1,3,3,-75,-10
24349,5G基站,2023-03-21 15:55:09 (725),1,1,3,3,-76,-10
24350,5G基站,2023-03-21 15:55:10 (748),1,1,3,3,-76,-10
24351,5G基站,2023-03-21 15:55:11 (773),1,1,3,3,-76,-10
24352,5G基站,2023-03-21 15:55:12 (798),1,1,3,3,-76,-10
24353,5G基站,2023-03-21 15:55:13 (823),1,1,3,3,-76,-10
24354,5G基站,2023-03-21 15:55:14 (853),1,1,3,3,-76,-10
24355,5G基站,2023-03-21 15:55:15 (893),1,1,3,3,-76,-10
24356,5G基站,2023-03-21 15:55:16 (913),1,1,3,3,-76,-10
24357,5G基站,2023-03-21 15:55:17 (933),1,1,3,3,-75,-10
24358,5G基站,2023-03-21 15:55:18 (953),1,1,3,3,-75,-10
24359,5G基站,2023-03-21 15:55:19 (993),1,1,3,3,-75,-10
24360,5G基站,2023-03-21 15:55:20 (998),1,1,3,3,-75,-10
24361,5G基站,2023-03-21 15:55:22 (33),1,1,3,3,-76,-10
24362,5G基站,2023-03-21 15:55:23 (48),1,1,3,3,-76,-10
24363,5G基站,2023-03-21 15:55:24 (93),1,1,3,3,-76,-10
24364,5G基站,2023-03-21 15:55:25 (98),1,1,3,3,-76,-10
24365,5G基站,2023-03-21 15:55:26 (133),1,1,3,3,-76,-10
24366,5G基站,2023-03-21 15:55:27 (148),1,1,3,3,-76,-10
24367,5G基站,2023-03-21 15:55:28 (173),1,1,3,3,-76,-10
24368,5G基站,2023-03-21 15:55:29 (198),1,1,3,3,-77,-10
24369,5G基站,2023-03-21 15:55:30 (233),1,1,3,3,-77,-10
24370,5G基站,2023-03-21 15:55:31 (253),1,1,3,3,-77,-10
24371,5G基站,2023-03-21 15:55:32 (273),1,1,3,3,-76,-10
24372,5G基站,2023-03-21 15:55:33 (313),1,1,3,3,-77,-10
24373,5G基站,2023-03-21 15:55:34 (333),1,1,3,3,-77,-10
24374,5G基站,2023-03-21 15:55:35 (353),1,1,3,3,-77,-10
24375,5G基站,2023-03-21 15:55:36 (373),1,1,3,3,-77,-10
24376,5G基站,2023-03-21 15:55:37 (413),1,1,3,3,-77,-10
24377,5G基站,2023-03-21 15:55:38 (433),1,1,3,3,-77,-10
24378,5G基站,2023-03-21 15:55:39 (453),1,1,3,3,-77,-10
24379,5G基站,2023-03-21 15:55:40 (473),1,1,3,3,-77,-10
24380,5G基站,2023-03-21 15:55:41 (513),1,1,3,3,-77,-10
24381,5G基站,2023-03-21 15:55:42 (533),1,1,3,3,-77,-10
24382,5G基站,2023-03-21 15:55:43 (543),1,1,3,3,-77,-10
24383,5G基站,2023-03-21 15:55:44 (573),1,1,3,3,-77,-10
24384,5G基站,2023-03-21 15:55:45 (593),1,1,3,3,-77,-10
24385,5G基站,2023-03-21 15:55:46 (633),1,1,3,3,-77,-10
24386,5G基站,2023-03-21 15:55:47 (658),1,1,3,3,-77,-10
24387,5G基站,2023-03-21 15:55:48 (673),1,1,3,3,-77,-10
24388,5G基站,2023-03-21 15:55:49 (693),1,1,3,3,-77,-10
24389,5G基站,2023-03-21 15:55:50 (733),1,1,3,3,-77,-10
24390,5G基站,2023-03-21 15:55:51 (743),1,1,3,3,-77,-10
24391,5G基站,2023-03-21 15:55:52 (773),1,1,3,3,-77,-10
24392,5G基站,2023-03-21 15:55:53 (793),1,1,3,3,-77,-10
24393,5G基站,2023-03-21 15:55:54 (833),1,1,3,3,-77,-10
24394,5G基站,2023-03-21 15:55:55 (853),1,1,3,3,-77,-10
24395,5G基站,2023-03-21 15:55:56 (873),1,1,3,3,-77,-10
24396,5G基站,2023-03-21 15:55:57 (893),1,1,3,3,-77,-10
24397,5G基站,2023-03-21 15:55:58 (933),1,1,3,3,-77,-10
24398,5G基站,2023-03-21 15:55:59 (953),1,1,3,3,-76,-10
24399,5G基站,2023-03-21 15:56:00 (973),1,1,3,3,-77,-10
24400,5G基站,2023-03-21 15:56:01 (993),1,1,3,3,-77,-10
24401,5G基站,2023-03-21 15:56:03 (13),1,1,3,3,-77,-10
24402,5G基站,2023-03-21 15:56:04 (53),1,1,3,3,-76,-10
24403,5G基站,2023-03-21 15:56:05 (63),1,1,3,3,-77,-10
24404,5G基站,2023-03-21 15:56:06 (93),1,1,3,3,-76,-10
24405,5G基站,2023-03-21 15:56:07 (113),1,1,3,3,-77,-10
24406,5G基站,2023-03-21 15:56:08 (138),1,1,3,3,-77,-10
24407,5G基站,2023-03-21 15:56:09 (163),1,1,3,3,-77,-10
24408,5G基站,2023-03-21 15:56:10 (188),1,1,3,3,-76,-10
24409,5G基站,2023-03-21 15:56:11 (213),1,1,3,3,-76,-10
24410,5G基站,2023-03-21 15:56:12 (238),1,1,3,3,-76,-10
24411,5G基站,2023-03-21 15:56:13 (263),1,1,3,3,-76,-10
24412,5G基站,2023-03-21 15:56:14 (288),1,1,3,3,-76,-10
24413,5G基站,2023-03-21 15:56:15 (313),1,1,3,3,-77,-10
24414,5G基站,2023-03-21 15:56:16 (338),1,1,3,3,-76,-10
24415,5G基站,2023-03-21 15:56:17 (363),1,1,3,3,-76,-10
24416,5G基站,2023-03-21 15:56:18 (438),1,1,3,3,-76,-10
24417,5G基站,2023-03-21 15:56:19 (413),1,1,3,3,-77,-10
24418,5G基站,2023-03-21 15:56:20 (438),1,1,3,3,-77,-10
24419,5G基站,2023-03-21 15:56:21 (458),1,1,3,3,-76,-10
24420,5G基站,2023-03-21 15:56:22 (483),1,1,3,3,-75,-10
24421,5G基站,2023-03-21 15:56:23 (507),1,1,3,3,-76,-10
24422,5G基站,2023-03-21 15:56:24 (533),1,1,3,3,-76,-10
24423,5G基站,2023-03-21 15:56:25 (558),1,1,3,3,-77,-10
24424,5G基站,2023-03-21 15:56:26 (593),1,1,3,3,-76,-10
24425,5G基站,2023-03-21 15:56:27 (608),1,1,3,3,-76,-10
24426,5G基站,2023-03-21 15:56:28 (653),1,1,3,3,-76,-10
24427,5G基站,2023-03-21 15:56:29 (659),1,1,3,3,-77,-10
24428,5G基站,2023-03-21 15:56:30 (693),1,1,3,3,-76,-10
24429,5G基站,2023-03-21 15:56:31 (708),1,1,3,3,-76,-10
24430,5G基站,2023-03-21 15:56:32 (753),1,1,3,3,-77,-10
24431,5G基站,2023-03-21 15:56:33 (758),1,1,3,3,-76,-10
24432,5G基站,2023-03-21 15:56:34 (793),1,1,3,3,-76,-10
24433,5G基站,2023-03-21 15:56:35 (808),1,1,3,3,-76,-10
24434,5G基站,2023-03-21 15:56:36 (853),1,1,3,3,-76,-10
24435,5G基站,2023-03-21 15:56:37 (873),1,1,3,3,-75,-10
24436,5G基站,2023-03-21 15:56:38 (893),1,1,3,3,-76,-10
24437,5G基站,2023-03-21 15:56:39 (913),1,1,3,3,-76,-10
24438,5G基站,2023-03-21 15:56:40 (953),1,1,3,3,-75,-10
24439,5G基站,2023-03-21 15:56:41 (973),1,1,3,3,-76,-10
24440,5G基站,2023-03-21 15:56:42 (993),1,1,3,3,-75,-10
24441,5G基站,2023-03-21 15:56:44 (13),1,1,3,3,-75,-10
24442,5G基站,2023-03-21 15:56:45 (33),1,1,3,3,-75,-10
24443,5G基站,2023-03-21 15:56:46 (73),1,1,3,3,-76,-10
24444,5G基站,2023-03-21 15:56:47 (93),1,1,3,3,-76,-10
24445,5G基站,2023-03-21 15:56:48 (113),1,1,3,3,-75,-10
24446,5G基站,2023-03-21 15:56:49 (133),1,1,3,3,-75,-10
24447,5G基站,2023-03-21 15:56:50 (173),1,1,3,3,-75,-10
24448,5G基站,2023-03-21 15:56:51 (193),1,1,3,3,-75,-10
24449,5G基站,2023-03-21 15:56:52 (213),1,1,3,3,-75,-10
24450,5G基站,2023-03-21 15:56:53 (233),1,1,3,3,-75,-10
24451,5G基站,2023-03-21 15:56:54 (273),1,1,3,3,-76,-10
24452,5G基站,2023-03-21 15:56:55 (293),1,1,3,3,-76,-10
24453,5G基站,2023-03-21 15:56:56 (313),1,1,3,3,-76,-10
24454,5G基站,2023-03-21 15:56:57 (333),1,1,3,3,-75,-10
24455,5G基站,2023-03-21 15:56:58 (353),1,1,3,3,-75,-10
24456,5G基站,2023-03-21 15:56:59 (393),1,1,3,3,-76,-10
24457,5G基站,2023-03-21 15:57:00 (403),1,1,3,3,-76,-10
24458,5G基站,2023-03-21 15:57:01 (428),1,1,3,3,-76,-10
24459,5G基站,2023-03-21 15:57:02 (453),1,1,3,3,-76,-10
24460,5G基站,2023-03-21 15:57:03 (478),1,1,3,3,-76,-10
24461,5G基站,2023-03-21 15:57:04 (503),1,1,3,3,-76,-10
24462,5G基站,2023-03-21 15:57:05 (528),1,1,3,3,-75,-10
24463,5G基站,2023-03-21 15:57:06 (558),1,1,3,3,-76,-10
24464,5G基站,2023-03-21 15:57:07 (593),1,1,3,3,-76,-10
24465,5G基站,2023-03-21 15:57:08 (613),1,1,3,3,-76,-10
24466,5G基站,2023-03-21 15:57:09 (633),1,1,3,3,-77,-10
24467,5G基站,2023-03-21 15:57:10 (653),1,1,3,3,-76,-10
24468,5G基站,2023-03-21 15:57:11 (693),1,1,3,3,-77,-10
24469,5G基站,2023-03-21 15:57:12 (713),1,1,3,3,-77,-10
24470,5G基站,2023-03-21 15:57:13 (723),1,1,3,3,-77,-10
24471,5G基站,2023-03-21 15:57:14 (753),1,1,3,3,-75,-10
24472,5G基站,2023-03-21 15:57:15 (793),1,1,3,3,-75,-10
24473,5G基站,2023-03-21 15:57:16 (813),1,1,3,3,-75,-10
24474,5G基站,2023-03-21 15:57:17 (833),1,1,3,3,-75,-10
24475,5G基站,2023-03-21 15:57:18 (853),1,1,3,3,-76,-10
24476,5G基站,2023-03-21 15:57:19 (873),1,1,3,3,-76,-10
24477,5G基站,2023-03-21 15:57:20 (898),1,1,3,3,-75,-10
24478,5G基站,2023-03-21 15:57:21 (923),1,1,3,3,-76,-10
24479,5G基站,2023-03-21 15:57:22 (948),1,1,3,3,-76,-10
24480,5G基站,2023-03-21 15:57:23 (973),1,1,3,3,-76,-10
24481,5G基站,2023-03-21 15:57:24 (998),1,1,3,3,-76,-10
24482,5G基站,2023-03-21 15:57:26 (23),1,1,3,3,-75,-10
24483,5G基站,2023-03-21 15:57:27 (54),1,1,3,3,-76,-10
24484,5G基站,2023-03-21 15:57:28 (73),1,1,3,3,-76,-10
24485,5G基站,2023-03-21 15:57:29 (98),1,1,3,3,-75,-10
24486,5G基站,2023-03-21 15:57:30 (123),1,1,3,3,-75,-10
24487,5G基站,2023-03-21 15:57:31 (148),1,1,3,3,-75,-10
24488,5G基站,2023-03-21 15:57:32 (173),1,1,3,3,-76,-10
24489,5G基站,2023-03-21 15:57:33 (198),1,1,3,3,-76,-10
24490,5G基站,2023-03-21 15:57:34 (223),1,1,3,3,-75,-10
24491,5G基站,2023-03-21 15:57:35 (248),1,1,3,3,-76,-10
24492,5G基站,2023-03-21 15:57:36 (273),1,1,3,3,-76,-10
24493,5G基站,2023-03-21 15:57:37 (313),1,1,3,3,-76,-10
24494,5G基站,2023-03-21 15:57:38 (338),1,1,3,3,-76,-10
24495,5G基站,2023-03-21 15:57:39 (353),1,1,3,3,-76,-10
24496,5G基站,2023-03-21 15:57:40 (373),1,1,3,3,-76,-10
24497,5G基站,2023-03-21 15:57:41 (488),1,1,3,3,-76,-10
24498,5G基站,2023-03-21 15:57:42 (423),1,1,3,3,-76,-10
24499,5G基站,2023-03-21 15:57:43 (453),1,1,3,3,-76,-10
24500,5G基站,2023-03-21 15:57:44 (483),1,1,3,3,-76,-10
24501,5G基站,2023-03-21 15:57:45 (513),1,1,3,3,-75,-10
24502,5G基站,2023-03-21 15:57:46 (533),1,1,3,3,-75,-10
24503,5G基站,2023-03-21 15:57:47 (553),1,1,3,3,-75,-10
24504,5G基站,2023-03-21 15:57:48 (593),1,1,3,3,-75,-10
24505,5G基站,2023-03-21 15:57:49 (613),1,1,3,3,-75,-10
24506,5G基站,2023-03-21 15:57:50 (633),1,1,3,3,-75,-10
24507,5G基站,2023-03-21 15:57:51 (653),1,1,3,3,-75,-10
24508,5G基站,2023-03-21 15:57:52 (693),1,1,3,3,-75,-10
24509,5G基站,2023-03-21 15:57:53 (713),1,1,3,3,-75,-10
24510,5G基站,2023-03-21 15:57:54 (733),1,1,3,3,-75,-10
24511,5G基站,2023-03-21 15:57:55 (753),1,1,3,3,-75,-10
24512,5G基站,2023-03-21 15:57:56 (793),1,1,3,3,-75,-10
24513,5G基站,2023-03-21 15:57:57 (813),1,1,3,3,-75,-10
24514,5G基站,2023-03-21 15:57:58 (833),1,1,3,3,-76,-10
24515,5G基站,2023-03-21 15:57:59 (853),1,1,3,3,-75,-10
24516,5G基站,2023-03-21 15:58:00 (873),1,1,3,3,-75,-10
24517,5G基站,2023-03-21 15:58:01 (913),1,1,3,3,-75,-10
24518,5G基站,2023-03-21 15:58:02 (933),1,1,3,3,-75,-10
24519,5G基站,2023-03-21 15:58:03 (963),1,1,3,3,-76,-10
24520,5G基站,2023-03-21 15:58:04 (973),1,1,3,3,-76,-10
24521,5G基站,2023-03-21 15:58:06 (13),1,1,3,3,-76,-10
24522,5G基站,2023-03-21 15:58:07 (33),1,1,3,3,-76,-10
24523,5G基站,2023-03-21 15:58:08 (53),1,1,3,3,-76,-10
24524,5G基站,2023-03-21 15:58:09 (73),1,1,3,3,-76,-10
24525,5G基站,2023-03-21 15:58:10 (113),1,1,3,3,-77,-10
24526,5G基站,2023-03-21 15:58:11 (133),1,1,3,3,-77,-10
24527,5G基站,2023-03-21 15:58:12 (153),1,1,3,3,-76,-10
24528,5G基站,2023-03-21 15:58:13 (173),1,1,3,3,-76,-10
24529,5G基站,2023-03-21 15:58:14 (193),1,1,3,3,-76,-10
24530,5G基站,2023-03-21 15:58:15 (233),1,1,3,3,-76,-10
24531,5G基站,2023-03-21 15:58:16 (253),1,1,3,3,-76,-10
24532,5G基站,2023-03-21 15:58:17 (273),1,1,3,3,-76,-10
24533,5G基站,2023-03-21 15:58:18 (313),1,1,3,3,-76,-10
24534,5G基站,2023-03-21 15:58:19 (333),1,1,3,3,-76,-10
24535,5G基站,2023-03-21 15:58:20 (353),1,1,3,3,-76,-10
24536,5G基站,2023-03-21 15:58:21 (373),1,1,3,3,-76,-10
24537,5G基站,2023-03-21 15:58:22 (413),1,1,3,3,-76,-10
24538,5G基站,2023-03-21 15:58:23 (433),1,1,3,3,-76,-10
24539,5G基站,2023-03-21 15:58:24 (453),1,1,3,3,-76,-10
24540,5G基站,2023-03-21 15:58:25 (473),1,1,3,3,-76,-10
24541,5G基站,2023-03-21 15:58:26 (513),1,1,3,3,-76,-10
24542,5G基站,2023-03-21 15:58:27 (533),1,1,3,3,-76,-10
24543,5G基站,2023-03-21 15:58:28 (553),1,1,3,3,-76,-10
24544,5G基站,2023-03-21 15:58:29 (568),1,1,3,3,-76,-10
24545,5G基站,2023-03-21 15:58:30 (593),1,1,3,3,-76,-10
24546,5G基站,2023-03-21 15:58:31 (618),1,1,3,3,-76,-10
24547,5G基站,2023-03-21 15:58:32 (643),1,1,3,3,-76,-10
24548,5G基站,2023-03-21 15:58:33 (668),1,1,3,3,-76,-10
24549,5G基站,2023-03-21 15:58:34 (693),1,1,3,3,-76,-10
24550,5G基站,2023-03-21 15:58:35 (718),1,1,3,3,-76,-10
24551,5G基站,2023-03-21 15:58:36 (743),1,1,3,3,-76,-10
24552,5G基站,2023-03-21 15:58:37 (768),1,1,3,3,-76,-10
24553,5G基站,2023-03-21 15:58:38 (793),1,1,3,3,-76,-10
24554,5G基站,2023-03-21 15:58:39 (818),1,1,3,3,-77,-10
24555,5G基站,2023-03-21 15:58:40 (843),1,1,3,3,-76,-10
24556,5G基站,2023-03-21 15:58:41 (868),1,1,3,3,-76,-10
24557,5G基站,2023-03-21 15:58:42 (893),1,1,3,3,-76,-10
24558,5G基站,2023-03-21 15:58:43 (918),1,1,3,3,-76,-10
24559,5G基站,2023-03-21 15:58:44 (943),1,1,3,3,-77,-10
24560,5G基站,2023-03-21 15:58:45 (968),1,1,3,3,-76,-10
24561,5G基站,2023-03-21 15:58:46 (993),1,1,3,3,-76,-10
24562,5G基站,2023-03-21 15:58:48 (33),1,1,3,3,-76,-10
24563,5G基站,2023-03-21 15:58:49 (53),1,1,3,3,-76,-10
24564,5G基站,2023-03-21 15:58:50 (73),1,1,3,3,-76,-10
24565,5G基站,2023-03-21 15:58:51 (113),1,1,3,3,-76,-10
24566,5G基站,2023-03-21 15:58:52 (133),1,1,3,3,-77,-10
24567,5G基站,2023-03-21 15:58:53 (153),1,1,3,3,-77,-10
24568,5G基站,2023-03-21 15:58:54 (173),1,1,3,3,-76,-10
24569,5G基站,2023-03-21 15:58:55 (213),1,1,3,3,-78,-10
24570,5G基站,2023-03-21 15:58:56 (233),1,1,3,3,-78,-10
24571,5G基站,2023-03-21 15:58:57 (253),1,1,3,3,-77,-10
24572,5G基站,2023-03-21 15:58:58 (273),1,1,3,3,-77,-10
24573,5G基站,2023-03-21 15:58:59 (313),1,1,3,3,-76,-10
24574,5G基站,2023-03-21 15:59:00 (333),1,1,3,3,-76,-10
24575,5G基站,2023-03-21 15:59:01 (353),1,1,3,3,-77,-10
24576,5G基站,2023-03-21 15:59:02 (373),1,1,3,3,-77,-10
24577,5G基站,2023-03-21 15:59:03 (413),1,1,3,3,-76,-10
24578,5G基站,2023-03-21 15:59:04 (433),1,1,3,3,-76,-10
24579,5G基站,2023-03-21 15:59:05 (453),1,1,3,3,-76,-10
24580,5G基站,2023-03-21 15:59:06 (473),1,1,3,3,-76,-10
24581,5G基站,2023-03-21 15:59:07 (493),1,1,3,3,-76,-10
24582,5G基站,2023-03-21 15:59:08 (533),1,1,3,3,-76,-10
24583,5G基站,2023-03-21 15:59:09 (558),1,1,3,3,-76,-10
24584,5G基站,2023-03-21 15:59:10 (573),1,1,3,3,-76,-10
24585,5G基站,2023-03-21 15:59:11 (593),1,1,3,3,-76,-10
24586,5G基站,2023-03-21 15:59:12 (633),1,1,3,3,-76,-10
24587,5G基站,2023-03-21 15:59:13 (653),1,1,3,3,-76,-10
24588,5G基站,2023-03-21 15:59:14 (673),1,1,3,3,-76,-10
24589,5G基站,2023-03-21 15:59:15 (693),1,1,3,3,-76,-10
24590,5G基站,2023-03-21 15:59:16 (733),1,1,3,3,-76,-10
24591,5G基站,2023-03-21 15:59:17 (753),1,1,3,3,-76,-10
24592,5G基站,2023-03-21 15:59:18 (773),1,1,3,3,-77,-10
24593,5G基站,2023-03-21 15:59:19 (793),1,1,3,3,-77,-10
24594,5G基站,2023-03-21 15:59:20 (833),1,1,3,3,-76,-10
24595,5G基站,2023-03-21 15:59:21 (853),1,1,3,3,-76,-10
24596,5G基站,2023-03-21 15:59:22 (873),1,1,3,3,-77,-10
24597,5G基站,2023-03-21 15:59:23 (893),1,1,3,3,-77,-10
24598,5G基站,2023-03-21 15:59:24 (938),1,1,3,3,-77,-10
24599,5G基站,2023-03-21 15:59:25 (953),1,1,3,3,-77,-10
24600,5G基站,2023-03-21 15:59:26 (973),1,1,3,3,-76,-10
24601,5G基站,2023-03-21 15:59:27 (993),1,1,3,3,-76,-10
24602,5G基站,2023-03-21 15:59:29 (33),1,1,3,3,-77,-10
24603,5G基站,2023-03-21 15:59:30 (53),1,1,3,3,-77,-10
