消息序号,采集时间,NR DU小区标识,下行RLC总吞吐率(bps),上行RLC总吞吐率(bps),下行MAC总吞吐率(bps),上行MAC总吞吐率(bps),运营商索引
408,2023-03-20 22:18:53 (510),1,1392,1392,5544,387192,0
409,2023-03-20 22:18:54 (509),1,1392,3296,6648,547344,0
410,2023-03-20 22:18:55 (510),1,1392,1392,5544,409608,0
411,2023-03-20 22:18:56 (510),1,696,2008,3136,448272,0
412,2023-03-20 22:18:57 (509),1,1392,1392,5752,518976,0
413,2023-03-20 22:18:58 (509),1,1392,2704,6096,470376,0
414,2023-03-20 22:18:59 (509),1,1392,1392,5544,476856,0
415,2023-03-20 22:19:00 (509),1,1392,2704,6096,493368,0
416,2023-03-20 22:19:01 (509),1,1392,1392,5544,489816,0
417,2023-03-20 22:19:02 (529),1,1392,2704,7200,669144,0
418,2023-03-20 22:19:03 (509),1,1392,1392,5192,655056,0
419,2023-03-20 22:19:04 (509),1,1392,2048,6096,527904,0
420,2023-03-20 22:19:05 (529),1,1392,1984,6096,672120,0
421,2023-03-20 22:19:06 (529),1,1392,2048,6096,508992,0
422,2023-03-20 22:19:07 (529),1,1392,1984,6096,643488,0
423,2023-03-20 22:19:08 (510),1,1392,2048,5744,499272,0
424,2023-03-20 22:19:09 (510),1,1392,1984,5744,592440,0
425,2023-03-20 22:19:10 (510),1,1392,2048,6096,540864,0
426,2023-03-20 22:19:11 (509),1,1392,1984,5744,541128,0
427,2023-03-20 22:19:12 (529),1,696,1392,4064,480408,0
428,2023-03-20 22:19:13 (509),1,1392,1288,5192,521688,0
429,2023-03-20 22:19:14 (529),1,1392,1392,5544,505752,0
430,2023-03-20 22:19:15 (509),1,1392,1984,5544,545520,0
431,2023-03-20 22:19:16 (509),1,1392,1392,5544,615912,0
432,2023-03-20 22:19:17 (529),1,1392,1984,5744,570024,0
433,2023-03-20 22:19:18 (509),1,1392,1392,5544,476592,0
434,2023-03-20 22:19:19 (510),1,1392,1984,6096,592440,0
435,2023-03-20 22:19:20 (508),1,1392,1392,5544,467136,0
436,2023-03-20 22:19:21 (510),1,1392,1984,5744,637272,0
437,2023-03-20 22:19:22 (509),1,696,696,2584,461232,0
438,2023-03-20 22:19:23 (529),1,1392,1984,5744,630792,0
439,2023-03-20 22:19:24 (509),1,1392,1392,5192,489552,0
440,2023-03-20 22:19:25 (529),1,1392,1984,5744,630792,0
441,2023-03-20 22:19:26 (509),1,1392,1392,5544,479832,0
442,2023-03-20 22:19:27 (529),1,1392,1984,5744,556800,0
443,2023-03-20 22:19:28 (509),1,1392,1392,5544,489552,0
444,2023-03-20 22:19:29 (529),1,1392,1984,6096,537624,0
445,2023-03-20 22:19:30 (510),1,1392,1392,4576,499536,0
446,2023-03-20 22:19:31 (489),1,1392,1984,6096,511968,0
447,2023-03-20 22:19:32 (509),1,1392,1392,5544,505488,0
448,2023-03-20 22:19:33 (510),1,1392,1984,6096,499272,0
449,2023-03-20 22:19:34 (509),1,1392,1392,5544,483072,0
450,2023-03-20 22:19:35 (489),1,1392,1984,5680,515472,0
451,2023-03-20 22:19:36 (509),1,1392,1392,5192,473880,0
452,2023-03-20 22:19:37 (509),1,1392,1392,5544,479832,0
453,2023-03-20 22:19:38 (510),1,1392,1392,5192,476856,0
454,2023-03-20 22:19:39 (489),1,696,1392,4064,477432,0
455,2023-03-20 22:19:40 (509),1,1392,696,4576,486576,0
456,2023-03-20 22:19:41 (529),1,1392,1392,5544,480096,0
457,2023-03-20 22:19:42 (510),1,1392,1392,5544,444720,0
458,2023-03-20 22:19:43 (509),1,1392,1392,5544,435264,0
459,2023-03-20 22:19:44 (510),1,1392,1392,5544,425544,0
460,2023-03-20 22:19:45 (509),1,1392,1392,5544,415824,0
461,2023-03-20 22:19:46 (529),1,1392,1392,5544,406368,0
462,2023-03-20 22:19:47 (510),1,1392,1392,5544,406368,0
463,2023-03-20 22:19:48 (510),1,696,696,2584,397224,0
464,2023-03-20 22:19:49 (509),1,1392,1392,5544,403128,0
465,2023-03-20 22:19:50 (509),1,1392,1392,5544,467136,0
466,2023-03-20 22:19:51 (510),1,1392,1392,5544,370992,0
467,2023-03-20 22:19:52 (509),1,1392,1392,5128,374232,0
468,2023-03-20 22:19:53 (519),1,1392,1392,5544,364512,0
469,2023-03-20 22:19:54 (509),1,1392,1392,5192,351816,0
470,2023-03-20 22:19:55 (509),1,1392,1392,5192,342096,0
471,2023-03-20 22:19:56 (511),1,1392,1392,5544,400416,0
472,2023-03-20 22:19:57 (509),1,1392,1392,5544,335880,0
473,2023-03-20 22:19:58 (509),1,1392,1392,5192,342096,0
474,2023-03-20 22:19:59 (510),1,1392,1392,5192,348576,0
475,2023-03-20 22:20:00 (510),1,1392,1392,5544,403128,0
476,2023-03-20 22:20:01 (509),1,1392,1392,6096,439344,0
477,2023-03-20 22:20:02 (529),1,1392,1392,5544,370992,0
478,2023-03-20 22:20:03 (510),1,1392,1392,5192,368016,0
479,2023-03-20 22:20:04 (529),1,1392,1392,5544,383952,0
480,2023-03-20 22:20:05 (510),1,1392,1392,5544,383952,0
481,2023-03-20 22:20:06 (509),1,696,696,4064,422880,0
482,2023-03-20 22:20:07 (509),1,1392,1392,5544,454440,0
483,2023-03-20 22:20:08 (509),1,1392,1392,5544,396648,0
484,2023-03-20 22:20:09 (509),1,1392,1392,5544,396648,0
485,2023-03-20 22:20:10 (529),1,1392,1392,5352,409608,0
486,2023-03-20 22:20:11 (529),1,1392,1392,4704,428784,0
487,2023-03-20 22:20:12 (509),1,1392,1392,5352,447960,0
488,2023-03-20 22:20:13 (509),1,1392,1392,5256,457680,0
489,2023-03-20 22:20:14 (529),1,696,696,2296,467712,0
490,2023-03-20 22:20:15 (509),1,1392,1392,5224,492792,0
491,2023-03-20 22:20:16 (509),1,1392,1392,5256,503040,0
492,2023-03-20 22:20:17 (509),1,1392,1392,5224,522264,0
493,2023-03-20 22:20:18 (509),1,1392,1392,5256,502512,0
494,2023-03-20 22:20:19 (509),1,1392,1392,5256,502776,0
495,2023-03-20 22:20:20 (509),1,1392,2784,5776,554400,0
496,2023-03-20 22:20:21 (509),1,1392,1392,5256,502776,0
497,2023-03-20 22:20:22 (529),1,1392,2784,5808,566784,0
498,2023-03-20 22:20:23 (509),1,1392,2072,6096,582720,0
499,2023-03-20 22:20:24 (509),1,1392,2784,5808,585960,0
500,2023-03-20 22:20:25 (509),1,1392,2072,5808,605136,0
501,2023-03-20 22:20:26 (529),1,1392,2784,5776,592440,0
502,2023-03-20 22:20:27 (509),1,1392,2072,5808,604872,0
503,2023-03-20 22:20:28 (529),1,1392,4176,5456,618088,0
504,2023-03-20 22:20:29 (529),1,1392,2072,5776,637272,0
505,2023-03-20 22:20:30 (490),1,1392,4176,5808,637008,0
506,2023-03-20 22:20:31 (529),1,1392,2752,4616,608688,0
507,2023-03-20 22:20:32 (529),1,696,4016,6096,634032,0
508,2023-03-20 22:20:33 (510),1,1392,3280,6360,608112,0
509,2023-03-20 22:20:34 (529),1,1392,5768,7200,608448,0
510,2023-03-20 22:20:35 (510),1,1392,3824,6360,534648,0
511,2023-03-20 22:20:36 (510),1,1392,3680,6880,595416,0
512,2023-03-20 22:20:37 (529),1,1392,3824,5808,651552,0
513,2023-03-20 22:20:38 (509),1,1392,3680,6360,598656,0
514,2023-03-20 22:20:39 (509),1,1392,3824,18312,558936,0
515,2023-03-20 22:20:40 (509),1,696,11312,23384,1333632,0
516,2023-03-20 22:20:41 (510),1,1392,16912,41440,1561704,0
517,2023-03-20 22:20:42 (509),1,1392,3680,6880,975048,0
518,2023-03-20 22:20:43 (510),1,1392,3824,5976,698568,0
519,2023-03-20 22:20:44 (529),1,1392,4376,6176,717744,0
520,2023-03-20 22:20:45 (509),1,1392,3824,6112,685608,0
521,2023-03-20 22:20:46 (509),1,1392,4376,6880,717480,0
522,2023-03-20 22:20:47 (509),1,1392,3824,6112,675888,0
523,2023-03-20 22:20:48 (509),1,1392,4376,6880,768792,0
524,2023-03-20 22:20:49 (510),1,1392,3824,6112,685608,0
525,2023-03-20 22:20:50 (509),1,1392,4376,6880,939240,0
526,2023-03-20 22:20:51 (510),1,1392,3824,5976,659688,0
527,2023-03-20 22:20:52 (509),1,1392,4376,7984,787392,0
528,2023-03-20 22:20:53 (509),1,1392,3824,5424,593016,0
529,2023-03-20 22:20:54 (510),1,1392,4376,6528,730440,0
530,2023-03-20 22:20:55 (510),1,1392,3144,5976,534648,0
531,2023-03-20 22:20:56 (510),1,1392,4376,6528,782808,0
532,2023-03-20 22:20:57 (509),1,696,3144,5168,487152,0
533,2023-03-20 22:20:58 (509),1,1392,3680,6328,656520,0
534,2023-03-20 22:20:59 (510),1,1392,3144,5624,460920,0
535,2023-03-20 22:21:00 (510),1,1392,4272,7080,675624,0
536,2023-03-20 22:21:01 (509),1,1392,3144,6328,435000,0
537,2023-03-20 22:21:02 (509),1,1392,4272,7080,628128,0
538,2023-03-20 22:21:03 (510),1,1392,2464,5776,339432,0
539,2023-03-20 22:21:04 (509),1,1392,3736,6880,633768,0
540,2023-03-20 22:21:05 (509),1,1392,1936,6328,415776,0
541,2023-03-20 22:21:06 (509),1,696,2528,3920,866568,0
542,2023-03-20 22:21:07 (509),1,1392,1392,4640,332640,0
543,2023-03-20 22:21:08 (509),1,1392,2528,6328,528168,0
544,2023-03-20 22:21:09 (530),1,1392,1392,4872,358608,0
545,2023-03-20 22:21:10 (510),1,1392,2528,6328,493368,0
546,2023-03-20 22:21:11 (510),1,1392,1392,5432,386352,0
547,2023-03-20 22:21:12 (509),1,1392,2528,5744,463896,0
548,2023-03-20 22:21:13 (510),1,1392,1392,4640,374232,0
549,2023-03-20 22:21:14 (510),1,1392,2528,5976,428520,0
550,2023-03-20 22:21:15 (510),1,1392,1392,5224,406368,0
551,2023-03-20 22:21:16 (509),1,1392,2528,5744,457416,0
552,2023-03-20 22:21:17 (509),1,1392,1392,4992,412584,0
553,2023-03-20 22:21:18 (510),1,1392,2528,6328,463896,0
554,2023-03-20 22:21:19 (509),1,1392,1392,4872,415824,0
555,2023-03-20 22:21:20 (510),1,1392,2528,6328,550584,0
556,2023-03-20 22:21:21 (509),1,1392,1392,4640,438240,0
557,2023-03-20 22:21:22 (509),1,1392,2528,6328,569760,0
558,2023-03-20 22:21:23 (509),1,1392,1392,4640,454440,0
559,2023-03-20 22:21:24 (509),1,696,1832,4616,657552,0
560,2023-03-20 22:21:25 (509),1,1392,1392,5224,483336,0
561,2023-03-20 22:21:26 (509),1,1392,2528,6328,637536,0
562,2023-03-20 22:21:27 (509),1,1392,1392,5128,451200,0
563,2023-03-20 22:21:28 (510),1,1392,2528,6648,672384,0
564,2023-03-20 22:21:29 (510),1,1392,1392,5128,454440,0
565,2023-03-20 22:21:30 (509),1,1392,2528,6232,698304,0
566,2023-03-20 22:21:31 (509),1,1392,1392,5192,587280,0
567,2023-03-20 22:21:32 (509),1,696,1240,2816,618408,0
568,2023-03-20 22:21:33 (509),1,1392,1392,4776,486576,0
569,2023-03-20 22:21:34 (509),1,1392,1936,5192,593016,0
570,2023-03-20 22:21:35 (509),1,1392,1392,5192,628872,0
571,2023-03-20 22:21:36 (510),1,1392,1936,5680,547344,0
572,2023-03-20 22:21:37 (509),1,1392,1392,5128,502776,0
573,2023-03-20 22:21:38 (508),1,1392,1936,5776,708768,0
574,2023-03-20 22:21:39 (509),1,1392,1392,5224,502512,0
575,2023-03-20 22:21:40 (509),1,1392,1936,5744,683688,0
576,2023-03-20 22:21:41 (510),1,1392,1392,4776,499272,0
577,2023-03-20 22:21:42 (509),1,1392,1936,6096,582720,0
578,2023-03-20 22:21:43 (530),1,1392,1392,4872,493056,0
579,2023-03-20 22:21:44 (509),1,1392,1936,5776,621648,0
580,2023-03-20 22:21:45 (529),1,1392,1392,5544,473880,0
581,2023-03-20 22:21:46 (529),1,1392,1936,5680,646728,0
582,2023-03-20 22:21:47 (510),1,1392,1392,5544,476856,0
583,2023-03-20 22:21:48 (509),1,1392,1936,6096,624312,0
584,2023-03-20 22:21:49 (510),1,696,1392,4064,480408,0
585,2023-03-20 22:21:50 (509),1,1392,1240,5544,617832,0
586,2023-03-20 22:21:51 (510),1,1392,1976,6096,511968,0
587,2023-03-20 22:21:52 (509),1,1392,1936,5680,557064,0
588,2023-03-20 22:21:53 (529),1,1392,1976,6096,480096,0
589,2023-03-20 22:21:54 (529),1,1392,1936,6096,534384,0
590,2023-03-20 22:21:55 (529),1,1392,1976,6096,512232,0
591,2023-03-20 22:21:56 (509),1,1392,1936,5328,499536,0
592,2023-03-20 22:21:57 (510),1,1392,1976,5328,580272,0
593,2023-03-20 22:21:58 (509),1,696,1240,2816,483912,0
594,2023-03-20 22:21:59 (509),1,1392,1976,5744,496032,0
595,2023-03-20 22:22:00 (509),1,1392,1936,6096,551376,0
596,2023-03-20 22:22:01 (509),1,1392,1976,7088,480096,0
597,2023-03-20 22:22:02 (509),1,1392,1936,5680,470376,0
598,2023-03-20 22:22:03 (509),1,1392,1976,6096,486576,0
599,2023-03-20 22:22:04 (509),1,1392,1936,5744,447960,0
600,2023-03-20 22:22:05 (509),1,1392,1976,6096,505752,0
601,2023-03-20 22:22:06 (510),1,1392,1936,5128,428520,0
602,2023-03-20 22:22:07 (510),1,1392,1976,5680,521688,0
603,2023-03-20 22:22:08 (509),1,1392,1936,6096,467712,0
604,2023-03-20 22:22:09 (509),1,1392,2536,7160,717216,0
605,2023-03-20 22:22:10 (509),1,1392,1904,5888,736080,0
606,2023-03-20 22:22:11 (529),1,1392,2536,7160,665904,0
607,2023-03-20 22:22:12 (499),1,1392,1904,6096,516624,0
608,2023-03-20 22:22:13 (508),1,1392,2536,7160,595416,0
609,2023-03-20 22:22:14 (529),1,1392,1904,5328,502512,0
610,2023-03-20 22:22:15 (529),1,1392,2536,6096,660000,0
611,2023-03-20 22:22:16 (509),1,696,1208,4776,505752,0
612,2023-03-20 22:22:17 (529),1,1392,2536,5744,502248,0
613,2023-03-20 22:22:18 (509),1,1392,1904,5680,506280,0
614,2023-03-20 22:22:19 (510),1,1392,2536,7224,553824,0
615,2023-03-20 22:22:20 (510),1,1392,1904,5744,716040,0
616,2023-03-20 22:22:21 (510),1,1392,2536,7224,592176,0
617,2023-03-20 22:22:22 (509),1,1392,1904,6096,499272,0
618,2023-03-20 22:22:23 (510),1,1392,1952,6608,499272,0
619,2023-03-20 22:22:24 (529),1,696,1208,3136,515256,0
620,2023-03-20 22:22:25 (509),1,1392,1952,6672,537888,0
621,2023-03-20 22:22:26 (509),1,1392,1904,5328,689904,0
622,2023-03-20 22:22:27 (509),1,1392,1952,7024,569760,0
623,2023-03-20 22:22:28 (509),1,1392,1904,5744,541440,0
624,2023-03-20 22:22:29 (509),1,1392,1952,7024,586224,0
625,2023-03-20 22:22:30 (529),1,1392,1904,6096,508728,0
626,2023-03-20 22:22:31 (509),1,1392,1952,6608,598920,0
627,2023-03-20 22:22:32 (509),1,1392,1904,6096,492528,0
628,2023-03-20 22:22:33 (510),1,1392,2536,7576,624312,0
629,2023-03-20 22:22:34 (510),1,1392,1904,5680,489552,0
630,2023-03-20 22:22:35 (529),1,1392,2536,7576,657024,0
631,2023-03-20 22:22:36 (509),1,696,1208,2720,322968,0
632,2023-03-20 22:22:37 (509),1,696,2384,5680,554136,0
633,2023-03-20 22:22:38 (509),1,696,1208,2720,319992,0
634,2023-03-20 22:22:39 (509),1,696,2384,5680,595992,0
635,2023-03-20 22:22:40 (510),1,696,1208,2720,336192,0
636,2023-03-20 22:22:41 (509),1,696,2408,6096,602472,0
637,2023-03-20 22:22:42 (509),1,696,1208,1656,340008,0
638,2023-03-20 22:22:43 (529),1,0,1712,5128,721560,0
639,2023-03-20 22:22:44 (509),1,696,1208,3136,387504,0
640,2023-03-20 22:22:45 (509),1,696,2408,6096,708072,0
641,2023-03-20 22:22:46 (530),1,696,1208,2720,406680,0
642,2023-03-20 22:22:47 (509),1,696,2408,5328,721032,0
643,2023-03-20 22:22:48 (529),1,696,1208,3136,435576,0
644,2023-03-20 22:22:49 (529),1,696,2408,5328,898392,0
645,2023-03-20 22:22:50 (529),1,696,1208,2720,490128,0
646,2023-03-20 22:22:51 (509),1,696,2408,5328,708072,0
647,2023-03-20 22:22:52 (509),1,696,1208,3136,499320,0
648,2023-03-20 22:22:53 (529),1,696,2408,5328,666480,0
649,2023-03-20 22:22:54 (509),1,696,1208,3136,512015,0
650,2023-03-20 22:22:55 (529),1,696,2408,5744,611664,0
651,2023-03-20 22:22:56 (509),1,696,1208,2168,486624,0
652,2023-03-20 22:22:57 (509),1,696,2408,6096,592488,0
653,2023-03-20 22:22:58 (509),1,696,1208,3136,448272,0
654,2023-03-20 22:22:59 (509),1,696,2408,5744,605712,0
655,2023-03-20 22:23:00 (509),1,696,1208,2720,399936,0
656,2023-03-20 22:23:01 (509),1,696,2408,5744,728040,0
657,2023-03-20 22:23:02 (510),1,696,1208,2720,445296,0
658,2023-03-20 22:23:03 (529),1,696,2408,5744,685656,0
659,2023-03-20 22:23:04 (510),1,696,1208,2848,425856,0
660,2023-03-20 22:23:05 (529),1,696,1824,5544,541176,0
661,2023-03-20 22:23:06 (510),1,696,1208,2848,471216,0
662,2023-03-20 22:23:07 (529),1,696,1824,5256,683424,0
663,2023-03-20 22:23:08 (509),1,696,1208,4040,567360,0
664,2023-03-20 22:23:09 (509),1,0,584,2032,426696,0
665,2023-03-20 22:23:10 (510),1,696,1208,2848,560352,0
666,2023-03-20 22:23:11 (508),1,696,1280,3744,445032,0
667,2023-03-20 22:23:12 (510),1,696,1208,2848,609480,0
668,2023-03-20 22:23:13 (509),1,696,1232,3776,349416,0
669,2023-03-20 22:23:14 (509),1,696,1744,4880,660264,0
670,2023-03-20 22:23:15 (509),1,696,2344,4616,557376,0
671,2023-03-20 22:23:16 (529),1,696,2872,6096,663240,0
672,2023-03-20 22:23:17 (529),1,696,2344,4296,522000,0
673,2023-03-20 22:23:18 (510),1,696,2872,5808,615168,0
674,2023-03-20 22:23:19 (510),1,696,2344,4848,762792,0
675,2023-03-20 22:23:20 (509),1,696,2872,5776,728784,0
676,2023-03-20 22:23:21 (509),1,696,2344,4616,441792,0
677,2023-03-20 22:23:22 (510),1,696,2872,5808,515520,0
678,2023-03-20 22:23:23 (509),1,696,2344,4328,419376,0
679,2023-03-20 22:23:24 (510),1,696,2872,5776,468024,0
680,2023-03-20 22:23:25 (510),1,696,2344,3744,400200,0
681,2023-03-20 22:23:26 (509),1,696,2872,6096,416136,0
682,2023-03-20 22:23:27 (509),1,696,2344,4296,425856,0
683,2023-03-20 22:23:28 (510),1,696,1800,4328,377784,0
684,2023-03-20 22:23:29 (509),1,696,2352,4296,448536,0
685,2023-03-20 22:23:30 (509),1,696,2864,5808,403176,0
686,2023-03-20 22:23:31 (509),1,696,2352,4328,664200,0
687,2023-03-20 22:23:32 (508),1,696,2864,5776,503616,0
688,2023-03-20 22:23:33 (529),1,696,2352,4616,474456,0
689,2023-03-20 22:23:34 (509),1,696,2864,5808,461496,0
690,2023-03-20 22:23:35 (509),1,696,2352,4328,555504,0
691,2023-03-20 22:23:36 (509),1,0,2168,4064,509568,0
692,2023-03-20 22:23:37 (509),1,696,2352,3776,519024,0
693,2023-03-20 22:23:38 (529),1,696,2864,5776,551160,0
694,2023-03-20 22:23:39 (509),1,696,2352,4296,560880,0
695,2023-03-20 22:23:40 (509),1,696,2864,5808,576816,0
696,2023-03-20 22:23:41 (529),1,696,2352,4296,573576,0
697,2023-03-20 22:23:42 (509),1,696,2864,5776,677256,0
698,2023-03-20 22:23:43 (509),1,696,2352,4296,599232,0
699,2023-03-20 22:23:44 (509),1,696,2864,5776,621648,0
700,2023-03-20 22:23:45 (509),1,696,2352,3944,605712,0
701,2023-03-20 22:23:46 (509),1,696,1808,5224,474192,0
702,2023-03-20 22:23:47 (509),1,696,1240,3392,457992,0
703,2023-03-20 22:23:48 (510),1,696,1232,3392,470688,0
704,2023-03-20 22:23:49 (509),1,696,696,2264,307296,0
705,2023-03-20 22:23:50 (509),1,696,1232,3392,605712,0
706,2023-03-20 22:23:51 (509),1,696,696,1912,336192,0
707,2023-03-20 22:23:52 (509),1,696,2624,4872,666744,0
708,2023-03-20 22:23:53 (509),1,696,696,1912,336456,0
709,2023-03-20 22:23:54 (509),1,696,2624,4872,675936,0
710,2023-03-20 22:23:55 (509),1,696,1376,3528,490128,0
711,2023-03-20 22:23:56 (509),1,696,2624,5224,640824,0
712,2023-03-20 22:23:57 (510),1,696,1960,3944,528216,0
713,2023-03-20 22:23:58 (529),1,696,3168,6704,734256,0
714,2023-03-20 22:23:59 (509),1,696,1960,3944,677472,0
715,2023-03-20 22:24:00 (509),1,696,4560,6352,740736,0
716,2023-03-20 22:24:01 (510),1,0,1960,3136,509880,0
717,2023-03-20 22:24:02 (509),1,696,3864,7760,934152,0
718,2023-03-20 22:24:03 (509),1,696,4504,8384,856320,0
719,2023-03-20 22:24:04 (509),1,696,5608,9312,869016,0
720,2023-03-20 22:24:05 (510),1,696,6192,13176,1415040,0
721,2023-03-20 22:24:06 (530),1,696,6752,12824,823920,0
722,2023-03-20 22:24:07 (509),1,24008,23792,41920,876888,0
723,2023-03-20 22:24:08 (509),1,696,696,1912,323496,0
724,2023-03-20 22:24:09 (529),1,696,1280,2464,397224,0
725,2023-03-20 22:24:10 (509),1,696,696,1912,336456,0
726,2023-03-20 22:24:11 (510),1,696,1280,2600,435840,0
727,2023-03-20 22:24:12 (529),1,696,696,2264,313512,0
728,2023-03-20 22:24:13 (509),1,696,1280,2816,435576,0
729,2023-03-20 22:24:14 (509),1,696,696,2048,304320,0
730,2023-03-20 22:24:15 (509),1,696,1280,2464,403440,0
731,2023-03-20 22:24:16 (509),1,696,696,2264,423672,0
732,2023-03-20 22:24:17 (509),1,696,1280,2816,355944,0
733,2023-03-20 22:24:18 (529),1,696,696,2584,384264,0
734,2023-03-20 22:24:19 (528),1,696,1280,1712,332952,0
735,2023-03-20 22:24:20 (509),1,696,696,2264,361848,0
736,2023-03-20 22:24:21 (509),1,696,1280,2816,416136,0
737,2023-03-20 22:24:22 (510),1,696,696,2264,313776,0
738,2023-03-20 22:24:23 (509),1,696,1280,2816,397296,0
739,2023-03-20 22:24:24 (509),1,696,696,2264,306768,0
740,2023-03-20 22:24:25 (510),1,696,1280,2584,451848,0
741,2023-03-20 22:24:26 (509),1,696,696,2032,300552,0
742,2023-03-20 22:24:27 (510),1,696,1280,2584,473928,0
743,2023-03-20 22:24:28 (509),1,0,0,552,307872,0
744,2023-03-20 22:24:29 (508),1,696,696,2264,313512,0
745,2023-03-20 22:24:30 (509),1,696,696,2264,307296,0
746,2023-03-20 22:24:31 (509),1,696,696,2264,294336,0
747,2023-03-20 22:24:32 (529),1,696,696,2032,284616,0
748,2023-03-20 22:24:33 (510),1,696,696,2264,275160,0
749,2023-03-20 22:24:34 (509),1,696,696,2032,475200,0
750,2023-03-20 22:24:35 (509),1,696,696,2032,252744,0
751,2023-03-20 22:24:36 (509),1,696,696,2264,243024,0
752,2023-03-20 22:24:37 (530),1,696,696,2032,233304,0
753,2023-03-20 22:24:38 (510),1,696,696,2032,223848,0
754,2023-03-20 22:24:39 (510),1,696,696,2032,214128,0
755,2023-03-20 22:24:40 (509),1,696,696,2032,204672,0
756,2023-03-20 22:24:41 (529),1,696,696,2032,194952,0
757,2023-03-20 22:24:42 (509),1,696,696,2264,185232,0
758,2023-03-20 22:24:43 (509),1,696,696,2032,175776,0
759,2023-03-20 22:24:44 (509),1,696,696,2264,195528,0
760,2023-03-20 22:24:45 (530),1,696,696,2032,166056,0
761,2023-03-20 22:24:46 (509),1,696,696,2264,182832,0
762,2023-03-20 22:24:47 (509),1,696,696,2032,188472,0
763,2023-03-20 22:24:48 (509),1,696,696,2032,169296,0
764,2023-03-20 22:24:49 (509),1,696,696,2032,175848,0
765,2023-03-20 22:24:50 (509),1,696,696,2264,185232,0
766,2023-03-20 22:24:51 (509),1,696,696,2032,204672,0
767,2023-03-20 22:24:52 (510),1,696,696,2264,201432,0
768,2023-03-20 22:24:53 (509),1,696,696,2032,217368,0
769,2023-03-20 22:24:54 (509),1,0,0,552,227664,0
770,2023-03-20 22:24:55 (529),1,696,696,2032,239784,0
771,2023-03-20 22:24:56 (510),1,696,696,2032,239784,0
772,2023-03-20 22:24:57 (510),1,696,696,2032,249576,0
773,2023-03-20 22:24:58 (510),1,696,696,2032,265440,0
774,2023-03-20 22:24:59 (509),1,696,696,2264,284880,0
775,2023-03-20 22:25:00 (509),1,696,696,1480,300816,0
776,2023-03-20 22:25:01 (510),1,696,696,2264,316824,0
777,2023-03-20 22:25:02 (509),1,696,696,2168,313584,0
778,2023-03-20 22:25:03 (509),1,696,696,2264,342672,0
779,2023-03-20 22:25:04 (509),1,696,696,2168,332688,0
780,2023-03-20 22:25:05 (510),1,696,696,2264,332952,0
781,2023-03-20 22:25:06 (510),1,696,696,2168,332952,0
782,2023-03-20 22:25:07 (509),1,696,696,2584,335928,0
783,2023-03-20 22:25:08 (510),1,696,696,2168,332952,0
784,2023-03-20 22:25:09 (510),1,696,696,2584,507648,0
785,2023-03-20 22:25:10 (509),1,696,696,2584,425856,0
786,2023-03-20 22:25:11 (509),1,696,696,2168,365352,0
787,2023-03-20 22:25:12 (510),1,696,696,2584,364824,0
788,2023-03-20 22:25:13 (529),1,696,696,2584,336192,0
789,2023-03-20 22:25:14 (529),1,696,696,2168,323496,0
790,2023-03-20 22:25:15 (509),1,696,696,2264,404496,0
791,2023-03-20 22:25:16 (509),1,696,696,2168,307560,0
792,2023-03-20 22:25:17 (529),1,696,696,2584,307296,0
793,2023-03-20 22:25:18 (510),1,696,696,2168,310272,0
